id,date, price ,bedrooms,bathrooms,condition,yr_built,zipcode
3629920030,20140808," $520,000 ",4,2.25,3,2003,98029
1604602050,20140711," $460,000 ",3,2.5,3,2005,98118
6844700810,20140901," $438,924 ",3,1.5,3,1949,98115
66000070,20150406," $315,000 ",2,1,3,1918,98126
6665800030,20140718," $590,000 ",4,2.75,3,1975,98033
2205700350,20141104," $378,500 ",4,1.75,3,1955,98006
5466000030,20140603," $328,500 ",3,2.5,4,1990,98042
6189200125,20150325," $849,950 ",3,3,4,1973,98005
9169600135,20141027," $525,000 ",3,1.5,3,1950,98136
2625069070,20150410,1.39E+06,4,3.25,3,1993,98074
8732131090,20150428," $295,000 ",4,2.5,4,1978,98023
9286000240,20140711,1.07E+06,6,3.5,3,1998,98006
1895000260,20140721," $207,950 ",2,2,3,1917,98118
8691370400,20141216," $699,900 ",4,2.75,3,2002,98075
5423010350,20150210,1.28E+06,5,2.5,4,1977,98027
8562501040,20141120," $452,000 ",4,1.5,4,1963,98052
2475200140,20150205," $370,000 ",3,2,4,1987,98055
7942100310,20150127," $232,000 ",3,1.75,5,1968,98042
3760000030,20141030," $669,950 ",5,2.5,4,1960,98034
1727500340,20140614," $397,500 ",3,2,3,1972,98034
9828702519,20140512," $490,000 ",2,2.5,3,2004,98112
4432600075,20150128," $725,000 ",4,2,3,1925,98116
7806300030,20140917," $299,000 ",3,2.75,4,1958,98032
9274202270,20140818," $625,000 ",2,1.5,4,1900,98116
7852030960,20141106," $437,500 ",3,2.5,3,2000,98065
7852170140,20150510," $650,000 ",4,2.5,3,2003,98065
7518503335,20140519," $475,000 ",2,1,3,1929,98117
5467900070,20140502," $342,000 ",3,2,4,1966,98042
1245002952,20141015,1.20E+06,4,2.5,3,1999,98033
8906200070,20150210," $280,000 ",3,1.5,4,1963,98055
5379805885,20140521," $240,000 ",2,1.75,3,1993,98188
2769600560,20140527," $529,000 ",3,1,4,1924,98107
9238901420,20150202," $442,000 ",3,1,4,1941,98136
5113400431,20140508," $615,000 ",2,1,4,1946,98119
3885805665,20140612,1.49E+06,4,3.75,3,2006,98033
8121200810,20150505," $585,000 ",4,1.75,4,1981,98052
5126310400,20150305," $480,000 ",4,2.5,3,2005,98059
7322910030,20140721," $1,100,000 ",5,3.5,4,1990,98053
2827100070,20141105," $290,000 ",4,1,3,1949,98133
9276201895,20140820," $615,000 ",3,1.75,5,1951,98116
4402700070,20150311," $300,000 ",2,1,4,1950,98133
1922059046,20141029," $308,000 ",3,1,3,1932,98030
925059288,20150507," $750,000 ",3,2.5,3,2001,98033
4386700135,20141114," $2,250,000 ",4,2.25,5,1916,98112
1923069078,20140805," $890,000 ",4,3.25,3,2005,98059
1432400335,20150325," $288,000 ",3,1,5,1958,98058
1180003090,20140906," $190,000 ",2,1,3,1943,98178
726049331,20150326," $515,000 ",5,3,3,2005,98133
3340401555,20141105," $235,000 ",4,1.5,4,1930,98055
7453000070,20140818," $275,000 ",2,1,3,1951,98126
4348800030,20141121," $727,500 ",2,2,4,1952,98004
7202331420,20140620," $650,000 ",4,2.5,3,2003,98053
3225079035,20140618,1.60E+06,6,5,3,2001,98024
6381500700,20141105," $365,000 ",4,1,3,1944,98125
339500160,20141008," $662,000 ",3,1.75,3,1984,98052
1545807610,20150429," $270,500 ",3,2.5,3,1978,98038
1843200240,20150505," $200,000 ",2,1.5,3,1978,98092
4403600270,20150224," $970,000 ",4,3.25,3,1987,98075
2008200060,20140624," $160,000 ",3,1.5,4,1962,98198
1521069070,20150218," $204,000 ",3,1,4,1971,98010
2459500310,20150218," $358,000 ",3,2.25,4,1985,98058
6204420070,20150501," $452,000 ",4,1.75,3,1979,98011
5694500105,20141204," $595,000 ",2,2,4,1900,98103
5466410030,20150410," $249,000 ",3,2,3,1994,98042
9485740340,20150310," $346,900 ",4,2.5,3,1999,98055
622049114,20150218," $2,130,000 ",3,2.5,4,1976,98166
2270000070,20141030," $280,000 ",4,2.5,3,2003,98056
1310900260,20141013," $318,888 ",4,1.75,4,1973,98032
224069094,20140911," $530,000 ",3,2.25,3,1967,98075
7800800160,20141121," $375,000 ",3,2.25,4,1983,98031
2944000240,20150422," $910,000 ",4,2.5,3,1988,98052
4139400710,20140523," $782,000 ",4,2.5,4,1991,98006
7899800860,20150319," $259,950 ",2,2,3,2008,98106
2473420140,20140923," $315,000 ",4,2.75,4,1979,98058
5000500055,20140528," $215,000 ",2,1,4,1943,98168
4099500935,20140723," $705,000 ",3,1.75,4,1946,98040
1373800295,20141013," $1,450,000 ",3,3,5,1952,98199
4025300135,20150508," $451,000 ",3,1.75,3,1949,98155
3294700310,20140902," $261,000 ",2,1,4,1943,98055
8718500075,20141117," $396,000 ",3,1.5,5,1956,98028
4309710240,20140722," $725,000 ",4,2.5,3,1999,98059
5486800070,20140620,1.95E+06,7,3.5,3,1965,98040
236400320,20140715," $238,000 ",4,1,3,1959,98188
4376700570,20150427," $750,000 ",6,1.75,4,1973,98052
8648100200,20141027," $331,500 ",4,2.5,3,1998,98042
3624079046,20141028," $460,000 ",4,3,3,1978,98065
1921069084,20140707," $404,950 ",4,2.25,4,1982,98092
6431500140,20141217," $880,000 ",3,2.5,3,2014,98103
2725069050,20140613," $863,000 ",4,2.5,3,1997,98074
5307100060,20141216," $638,700 ",3,1.75,3,1960,98005
7203102050,20140728," $435,000 ",3,2.5,3,2008,98053
561000075,20141231," $260,000 ",3,1,4,1959,98178
2436701180,20140814," $671,500 ",5,2.75,5,1927,98105
809002765,20141022," $610,000 ",3,1,3,1907,98109
4045500710,20141218," $405,000 ",2,0.75,4,1937,98014
5104510270,20140718," $338,900 ",4,2.5,3,2003,98038
98020350,20150123," $720,000 ",4,4,3,2004,98075
1714900060,20150424," $442,000 ",5,3,4,1927,98108
1189000030,20140603," $650,000 ",5,2.75,5,1902,98122
2473360060,20150102," $263,500 ",3,1.75,3,1981,98058
222069082,20141217," $300,000 ",2,1,4,1963,98038
8669160310,20141209," $266,000 ",3,2.5,3,2009,98002
1526069135,20141211," $930,000 ",4,4,3,2009,98077
1088650310,20150127," $530,000 ",4,2.5,3,2004,98028
8945200860,20141211," $180,000 ",3,1,4,1965,98023
7853240200,20140516," $619,000 ",3,2.5,3,2005,98065
7511800070,20140821," $264,000 ",3,1.5,4,1962,98003
2998800125,20140701," $730,000 ",2,2.25,4,1941,98116
3876300310,20141022," $439,000 ",4,2.25,3,1975,98034
5419800510,20141117," $268,500 ",4,1.75,4,1981,98031
192460060,20140715," $330,000 ",3,1.75,3,1985,98045
7942601895,20140819," $640,000 ",3,2.5,3,1903,98122
7504010570,20140708," $900,000 ",3,2.5,4,1978,98074
1442740140,20140930," $370,000 ",3,2.25,4,1985,98038
6909200575,20150314," $685,000 ",3,2,5,1931,98144
2525069041,20140904," $505,000 ",3,1.5,3,1981,98053
3620069036,20141021," $265,000 ",3,1.75,4,1966,98022
2781280390,20150324," $290,000 ",3,2.5,3,2006,98055
9542830350,20140902," $296,000 ",4,2.5,3,2006,98038
1123049053,20150213," $360,000 ",4,2.5,3,1996,98178
8018600765,20140604," $240,500 ",3,1.75,3,1997,98168
3278600240,20140722," $372,500 ",2,2.5,3,2007,98126
7846200070,20141002," $595,000 ",3,2.5,3,2004,98045
662310400,20141017," $515,000 ",4,3,3,1997,98023
8651100140,20140805,1.22E+06,4,2.25,4,1962,98040
8682250350,20141009," $507,000 ",2,1.75,3,2004,98053
3211230260,20150204," $399,950 ",4,2,3,1984,98092
4233400340,20140820," $185,000 ",3,1.75,3,1994,98010
7199350340,20140825," $460,000 ",3,1.75,3,1980,98052
3904901710,20150224," $435,500 ",3,2.25,3,1985,98029
240000058,20150408," $469,000 ",4,2.75,5,1966,98188
6865200444,20140505," $531,000 ",2,3,3,2000,98103
9498200046,20150206," $443,500 ",2,1,3,1949,98177
1796380960,20141126," $223,000 ",3,2,3,1990,98042
5631500868,20150417," $590,000 ",4,3.5,3,1996,98028
3126049411,20141209," $340,000 ",2,2.5,3,1997,98103
2321300390,20141105," $650,000 ",3,2,4,1925,98199
3905040800,20140925," $533,600 ",3,2.5,4,1990,98029
4379400260,20140610," $695,000 ",3,2.75,3,2005,98074
5115000160,20140617," $242,000 ",3,1.75,4,1988,98031
2826049234,20150114," $425,000 ",3,2.25,3,1967,98125
6600700030,20150506," $525,000 ",3,2.25,3,1981,98052
3904930240,20140922," $485,000 ",3,2.5,3,1988,98029
9407110700,20150113," $175,000 ",3,1,3,1971,98045
1682500160,20140619," $210,000 ",3,2,3,1983,98092
8078570390,20150415," $260,000 ",3,2.5,3,1989,98031
3010300240,20140623," $577,000 ",3,2.5,3,1976,98116
9500900135,20141021," $200,000 ",3,1.5,4,1958,98002
461001615,20150225," $605,000 ",2,1.75,4,1927,98117
6411600069,20140521," $325,000 ",3,1,4,1947,98133
7812800565,20140814," $289,500 ",3,1,4,1944,98178
7548300731,20140808," $559,950 ",3,2.5,3,2014,98144
8925100390,20150406," $1,040,000 ",3,1.75,4,1941,98115
7010700292,20141009," $543,500 ",3,2.25,3,1970,98199
9485951170,20140522," $480,000 ",4,2.25,4,1983,98042
5437820310,20140523," $218,000 ",3,1,5,1982,98022
582000135,20140622," $565,000 ",2,1.75,4,1914,98199
3204800370,20141212," $426,700 ",3,1.75,5,1968,98056
8832900550,20140912," $650,000 ",3,2.5,3,1957,98028
9550204515,20140924," $542,000 ",2,1,3,1910,98105
7199330390,20140624," $415,000 ",3,1.75,3,1977,98052
6131600060,20140815," $214,000 ",3,1,4,1953,98002
5379805460,20150121," $245,000 ",3,1.5,5,1949,98188
7212652180,20140701," $314,500 ",3,2,3,1993,98003
6379500640,20150409,1.12E+06,3,1.5,5,1924,98116
4315700060,20150303," $378,000 ",2,2,3,1963,98136
3329500060,20140728," $305,000 ",4,2.5,3,1982,98001
4140090320,20150320," $595,000 ",5,2.75,4,1978,98028
9385200045,20150512," $729,500 ",3,2.5,3,2015,98116
7852180340,20140930," $430,000 ",3,2.5,3,2003,98065
1545804340,20150409," $240,000 ",3,1.75,3,1987,98038
2490200320,20150320," $545,000 ",3,1.75,3,1916,98136
2218000335,20140707," $530,000 ",3,1.75,3,1918,98105
922049078,20141118," $157,000 ",1,1,3,1939,98198
2586800270,20150407," $425,000 ",4,1,3,1925,98146
4338800370,20141117," $220,000 ",3,1,3,1944,98166
7214700350,20141124," $521,000 ",4,1.75,4,1976,98077
3226200105,20140523," $325,000 ",3,1,3,1952,98118
2324039036,20150403," $597,500 ",3,2,4,1911,98126
7849202231,20140723," $337,000 ",3,2.5,3,1999,98065
5196410260,20150422,1.00E+06,3,2.5,3,1991,98052
3760500116,20141120," $3,070,000 ",3,2.5,4,1957,98034
2985800030,20140507," $495,000 ",3,1,3,1943,98105
259900160,20150102," $748,000 ",4,3.5,3,2001,98052
708000030,20140902," $888,000 ",3,1.5,4,1953,98004
192460310,20150324," $269,900 ",3,1.75,3,1986,98045
9412200260,20141113," $496,500 ",4,2.5,3,1967,98027
1062100116,20150121," $475,000 ",3,2.5,3,1969,98155
6798100662,20140527," $312,000 ",3,1.5,3,2004,98125
1775920350,20141124," $323,000 ",3,1,3,1976,98072
2525500260,20141124," $331,000 ",3,1.75,3,1986,98059
6145600041,20140514," $306,000 ",3,1.5,3,2007,98133
3300701615,20140930," $655,000 ",4,2.5,3,2002,98117
5151600340,20140709," $290,000 ",3,1.5,4,1959,98003
7613700521,20140802,1.25E+06,4,3.25,5,1965,98105
2710600045,20140616," $460,000 ",3,1.75,4,1949,98115
5101405124,20140912," $435,000 ",4,2.5,4,1940,98115
6067910030,20150316," $664,000 ",4,2.75,5,1978,98006
1959701890,20140729," $865,000 ",4,1.75,4,1921,98102
1402200340,20140813," $385,000 ",3,1.75,3,1968,98058
3558900070,20140718," $497,000 ",3,2.25,3,1975,98034
7846700310,20140623," $280,000 ",2,1,4,1925,98045
3348401740,20150127," $188,000 ",2,1.5,3,1924,98178
3013300288,20140930," $478,500 ",3,1,3,1969,98136
7852070060,20140731,1.15E+06,4,3.5,3,2001,98065
5029450160,20140815," $222,000 ",3,2,4,1981,98023
3526069070,20140528," $799,000 ",4,3,3,1984,98053
5104540240,20140609," $609,900 ",4,2.5,3,2006,98038
3438500486,20141016," $413,000 ",4,3.5,4,1995,98106
5102400105,20141013," $400,000 ",4,1,3,1930,98115
2346200030,20150105," $802,541 ",5,2.75,3,2014,98006
1321710030,20140519," $320,000 ",3,2.5,3,1990,98023
7853290030,20150311," $507,000 ",4,2.5,3,2006,98065
1566100400,20140924," $387,500 ",3,1,3,1946,98115
1775800800,20150224," $396,000 ",3,1,3,1967,98072
9133600075,20140821," $373,000 ",3,1.75,3,1958,98055
5450900060,20140923,1.48E+06,5,2.5,5,1965,98040
1402600700,20140721," $359,900 ",4,2.25,3,1983,98058
8024200350,20150304," $410,000 ",2,1,3,1927,98115
3121500340,20140712," $690,000 ",4,2.5,3,1992,98053
7697870860,20140625," $245,000 ",3,2,3,1985,98030
7527200030,20141229," $700,000 ",5,2.5,5,1979,98075
2013200390,20140922," $268,000 ",4,1.75,3,1977,98198
766500030,20140610," $225,000 ",3,1.75,3,1979,98042
6664000030,20141009," $980,000 ",4,2.25,3,1976,98004
9349900105,20150407," $795,000 ",2,1,3,1905,98106
1895000045,20150504," $195,000 ",2,1,3,1953,98118
6205500030,20141103," $480,000 ",4,2,2,1950,98005
7011200260,20141219," $485,000 ",4,2,3,1900,98119
41000454,20140815," $130,000 ",2,1,3,1928,98188
7203600550,20140804," $325,000 ",2,1,4,1946,98198
9477200560,20150413," $440,000 ",3,1.75,4,1984,98034
4022907770,20141014," $550,000 ",4,1.75,3,1958,98155
5231000060,20140805," $310,000 ",3,1.75,5,1967,98059
6055000310,20140701," $530,000 ",3,2.5,4,1989,98022
3216900060,20140625," $390,000 ",4,2.5,3,1993,98031
7967200060,20140908," $243,000 ",3,1.75,4,1981,98001
8077210350,20140722," $639,000 ",4,2.5,3,1990,98074
7203000640,20140918," $215,000 ",4,1,4,1969,98003
2988000070,20150304," $405,000 ",5,1.75,3,1961,98011
3832200070,20141222," $250,000 ",4,1.75,5,1968,98032
3670500710,20140715," $405,500 ",3,1.5,5,1954,98155
8820903380,20140728," $452,000 ",6,2.25,3,1937,98125
8820903380,20150102," $730,000 ",6,2.25,3,1937,98125
4233400400,20150414," $267,000 ",3,2,3,1994,98010
3793500550,20140808," $289,950 ",3,2.5,3,2002,98038
6431000270,20140728," $565,000 ",2,1,5,1911,98103
2225059214,20140808,1.58E+06,4,3.25,4,1988,98005
7694800270,20150420," $636,000 ",3,2.5,3,2007,98052
2171400197,20140918," $350,000 ",5,3,3,2004,98178
2473400340,20140604," $320,000 ",3,1.5,5,1978,98058
3530490070,20140613," $210,000 ",2,1.75,4,1978,98198
1932300075,20140910," $245,000 ",2,1,3,1950,98126
2525000510,20141106," $328,000 ",3,1.75,3,1983,98059
1853000510,20140509," $985,000 ",4,2.25,3,1989,98077
1742800060,20140612," $501,000 ",3,1.75,5,1976,98055
2723089104,20140917," $315,000 ",3,2.25,3,1992,98045
2619950350,20140508," $403,000 ",3,2.75,3,2012,98019
4021100045,20140715," $550,000 ",3,2,4,1934,98155
731500200,20150113," $347,500 ",4,2.5,3,2012,98030
2591820310,20141006," $365,000 ",4,2.25,4,1986,98058
3626039299,20150224," $588,000 ",3,1,4,1951,98117
9346980140,20140820," $605,000 ",3,1.75,4,1977,98006
6613000140,20141113,1.30E+06,3,3.25,4,1937,98105
8159610060,20141119," $233,000 ",3,2,3,1974,98001
7830800339,20140728," $360,000 ",4,2.5,3,1997,98030
1588600045,20141215," $459,000 ",2,1.75,3,1929,98117
826069046,20141107," $740,000 ",3,2,4,1995,98077
1771000890,20140917," $305,000 ",3,1,3,1967,98077
3300701170,20140620," $395,000 ",3,1,3,1925,98117
7340500270,20150123," $560,000 ",4,2.5,3,2000,98011
9277200111,20140714," $650,000 ",4,1.75,4,1963,98116
293720140,20140605," $449,950 ",3,2.5,3,2003,98028
579003610,20150224," $517,500 ",3,1.5,4,1940,98117
1138020200,20140903," $435,000 ",4,1.5,3,1970,98034
3432500200,20150409," $329,999 ",3,1,3,1952,98155
1563102435,20141210," $950,000 ",3,1.75,5,1960,98116
3959400710,20140730," $447,000 ",3,1,5,1944,98108
8682300890,20140828," $699,800 ",2,2.5,3,2010,98053
4385700765,20140603," $850,000 ",3,1.75,5,1911,98112
5149300200,20140902," $316,500 ",3,1.75,3,1979,98023
9323600060,20140715," $942,500 ",5,3.5,4,1981,98006
9273200140,20150121,1.31E+06,2,2.25,3,1991,98116
9542300320,20150202," $856,600 ",4,2.25,4,1964,98005
770000045,20141024," $405,600 ",5,1.5,4,1918,98118
6979900390,20140529," $565,000 ",4,2.5,3,1996,98053
6379500159,20140911," $400,000 ",3,2.25,3,2008,98116
826079094,20150324," $330,000 ",3,2,3,1997,98019
8856940060,20150227," $374,950 ",4,2.75,3,2005,98038
2972300060,20141217," $405,300 ",3,2.75,5,1983,98056
3575200070,20141104," $560,000 ",3,2.25,3,1984,98074
8146100270,20150324," $824,000 ",4,2.25,4,1961,98004
8648200030,20140716," $260,000 ",3,1.75,5,1984,98042
208500160,20150107," $760,000 ",4,2.5,5,1965,98115
1196003428,20140624," $405,000 ",3,2.5,3,1995,98023
5104450990,20140619," $429,900 ",4,2.5,3,1987,98058
3343901234,20141113," $341,500 ",3,1.5,4,1961,98056
226039214,20140612," $465,250 ",5,2,3,1957,98177
1623300160,20140506," $450,000 ",2,2,3,1912,98117
2205500575,20150209," $390,000 ",3,1,4,1955,98006
4040800810,20140502," $420,000 ",3,2.25,4,1963,98008
2612000390,20140615," $269,950 ",3,2.5,3,2002,98168
3814400125,20141016," $493,000 ",4,2,3,1910,98122
7300400060,20140515," $370,000 ",4,2.5,3,1998,98092
1954700695,20140612," $2,250,000 ",5,4.25,5,1905,98112
7230200340,20150225," $305,000 ",3,1,5,1967,98059
3191000240,20140612," $400,000 ",3,1.75,5,1938,98034
1139000069,20141118," $320,000 ",3,1.5,3,2009,98133
5693500270,20150121," $715,000 ",4,1,4,1911,98103
686500030,20141202," $650,000 ",6,2.75,4,1966,98008
8731901940,20150304," $218,000 ",5,1.75,4,1966,98023
2688100071,20150415," $500,000 ",2,1,3,1964,98117
2423069155,20141120," $460,000 ",4,2,4,1984,98027
2329500260,20140709," $232,500 ",3,1.5,4,1969,98003
2608300030,20140516," $408,200 ",3,2.5,4,1990,98106
1494300060,20140611," $522,000 ",3,1.75,4,1980,98052
7504101230,20140623," $675,000 ",4,2.5,3,1982,98074
8081020370,20140709,1.36E+06,4,3.5,3,1999,98006
1446800511,20141009," $249,950 ",4,1,3,1952,98168
1623049062,20150304," $210,000 ",2,1,3,1950,98168
6145601000,20140711," $429,950 ",4,1,3,1947,98133
205000520,20141006," $737,500 ",4,2.5,3,1993,98053
3885805935,20140926," $710,000 ",4,2,5,1958,98033
7852020640,20141020," $470,000 ",3,2.5,3,1999,98065
6838800140,20150224," $1,100,000 ",4,3.5,4,1993,98077
4083305445,20140815," $650,000 ",3,2,3,1913,98103
7855801610,20140519,1.22E+06,4,2.5,5,1967,98006
7940700260,20150115," $422,120 ",3,2.5,3,1987,98034
8854100350,20150107," $625,000 ",5,2.5,3,2007,98011
4365200860,20140606," $385,200 ",4,1,3,1954,98126
3904980030,20150414," $500,000 ",3,2.25,3,1989,98029
7843500070,20141118," $308,000 ",4,2.25,3,1989,98042
6067900060,20140605," $565,000 ",3,2.75,5,1977,98006
7202340960,20140908," $581,000 ",3,2.5,3,2004,98053
1786640070,20140806," $361,000 ",3,2,3,1999,98042
259600260,20150122," $345,000 ",3,1,4,1964,98008
7234600903,20141016," $419,000 ",2,2.25,3,2008,98122
4307350200,20150512," $347,000 ",3,2.5,3,2004,98056
3276930400,20141022," $625,000 ",4,2.25,3,1989,98075
4045100075,20150325," $2,400,000 ",4,4.25,3,1999,98040
1421069208,20141223," $379,000 ",3,3.25,3,2014,98010
4057300200,20141222," $310,000 ",3,1.5,3,1988,98029
1922059135,20150513," $250,000 ",2,2,4,1941,98030
5014600240,20140814," $682,000 ",5,2.75,3,2005,98059
1565900070,20140721," $246,500 ",3,2,3,1992,98022
3121059033,20141029," $325,000 ",3,1,4,1932,98092
6799300270,20140806," $310,950 ",4,2.5,3,2004,98031
2021200370,20140901," $1,100,000 ",3,2,5,1931,98199
726049190,20141002," $287,500 ",3,1,4,1954,98133
726049190,20150218," $431,000 ",3,1,4,1954,98133
4006000251,20140822," $226,000 ",3,1,3,1968,98118
3362400640,20150512," $825,000 ",3,1.75,5,1926,98103
1610000016,20140911," $175,000 ",4,1,3,1947,98168
7376300060,20140515," $465,750 ",3,1.5,3,1959,98008
7300200550,20150319," $659,000 ",4,2.25,3,1983,98075
2061100570,20150210," $595,000 ",3,1.75,3,1941,98115
8856890200,20140626," $350,000 ",3,2.25,4,1987,98058
8731951670,20140606," $270,000 ",4,2.25,4,1975,98023
4037200075,20140911," $662,500 ",6,2.25,3,1957,98008
5066400483,20141120," $249,900 ",3,1.75,4,1939,98001
4167300310,20150317," $324,500 ",3,1.75,4,1977,98023
8682262400,20140718," $430,000 ",2,1.75,3,2004,98053
8682262400,20150513," $419,950 ",2,1.75,3,2004,98053
6777800160,20140728," $285,000 ",4,1.75,4,1962,98032
1402950550,20150107," $332,000 ",4,2.5,3,2002,98092
2843200070,20141215," $282,000 ",4,1.75,3,1956,98168
6450303785,20141118," $320,000 ",3,1,3,1987,98133
9429500045,20140509," $428,750 ",3,1,4,1911,98006
1443300140,20150114," $330,000 ",3,2.25,3,1977,98022
108000127,20141209," $456,500 ",4,3.5,3,2008,98177
1081300200,20140509," $352,000 ",3,2.25,4,1972,98059
8818900060,20141125," $664,000 ",4,2,4,1912,98105
3395050060,20140722," $628,000 ",3,1.75,3,1987,98011
7197350070,20150304," $512,000 ",3,1.75,3,1977,98052
9510900270,20141211," $254,000 ",3,2,4,1969,98023
3905081070,20140521," $535,800 ",4,2.5,3,1994,98029
2322069114,20141010," $287,653 ",3,1,4,1960,98038
5637500070,20140731," $438,000 ",3,2.5,3,2006,98136
4164100160,20140716," $450,000 ",4,1.75,3,1949,98028
4136890260,20140627," $327,000 ",5,2.75,3,1998,98092
3056800160,20140812," $370,500 ",4,2.5,3,2005,98059
3654800200,20141022," $265,000 ",3,2.5,3,1993,98038
2296500036,20150310," $450,000 ",4,2.75,4,1979,98056
623069068,20140627," $425,000 ",3,1,5,1988,98027
1865820370,20141113," $166,600 ",3,1.75,4,1977,98042
1723049033,20140620," $245,000 ",1,0.75,3,1963,98168
2359300030,20150508," $565,000 ",3,1,3,1951,98115
6403310060,20140811," $539,900 ",3,1.75,3,1976,98033
1937300270,20150303," $910,000 ",3,3.5,3,2010,98144
4137050060,20141104," $280,000 ",4,2.5,3,1990,98092
2310000240,20150313," $275,000 ",3,2.25,4,1989,98038
3955900830,20150427," $467,000 ",3,2.5,3,2001,98056
8665050060,20140731," $457,500 ",3,2.5,3,1996,98029
3330500875,20141226," $381,156 ",2,1,4,1908,98118
3327020400,20150423," $289,999 ",5,2.5,4,1977,98092
1250700060,20150422," $642,450 ",3,1.75,3,1919,98144
4039300400,20140919," $469,950 ",3,2.25,3,1962,98007
6665800060,20150305," $795,000 ",3,2,5,1975,98033
